STITCH,Gene,No_drug,No_gene
CID000004917,134864,485.0,2738.0
CID000004917,64582,485.0,17880.0
CID000004917,4829,485.0,3451.0
CID000004917,3359,485.0,2430.0
CID000004917,5540,485.0,4005.0
CID000004917,3361,485.0,2427.0
CID000004917,3362,485.0,2428.0
CID000004917,3363,485.0,2429.0
CID000004917,186,485.0,134.0
CID000004917,187,485.0,135.0
CID000004917,185,485.0,133.0
CID000004917,2587,485.0,1825.0
CID000004917,9293,485.0,6713.0
CID000004917,5021,485.0,3597.0
CID000004917,57007,485.0,16300.0
CID000004917,4986,485.0,3568.0
CID000004917,118442,485.0,14830.0
CID000004917,8477,485.0,6066.0
CID000004917,4157,485.0,3016.0
CID000004917,84109,485.0,9959.0
CID000004917,2925,485.0,2082.0
CID000004917,5956,485.0,4329.0
CID000004917,6752,485.0,4963.0
CID000004917,6753,485.0,4964.0
CID000004917,350383,485.0,10913.0
CID000004917,6751,485.0,4962.0
CID000004917,6754,485.0,4965.0
CID000004917,6755,485.0,4966.0
CID000004917,2693,485.0,1903.0
CID000004917,151,485.0,107.0
CID000004917,150,485.0,106.0
CID000004917,2862,485.0,2026.0
CID000004917,2863,485.0,2027.0
CID000004917,887,485.0,678.0
CID000004917,886,485.0,677.0
CID000004917,554,485.0,428.0
CID000004917,4886,485.0,3502.0
CID000004917,552,485.0,426.0
CID000004917,59340,485.0,16988.0
CID000004917,3062,485.0,2193.0
CID000004917,3061,485.0,2192.0
CID000004917,4923,485.0,3531.0
CID000004917,1816,485.0,1354.0
CID000004917,5729,485.0,4161.0
CID000004917,4161,485.0,3020.0
CID000004917,4160,485.0,3019.0
CID000004917,11245,485.0,8355.0
CID000004917,7201,485.0,5321.0
CID000004917,139760,485.0,6242.0
CID000004917,1565,485.0,1173.0
CID000004917,146,485.0,103.0
CID000004917,147,485.0,104.0
CID000004917,134391,485.0,2400.0
CID000004917,140,485.0,99.0
CID000004917,51289,485.0,14461.0
CID000004917,611,485.0,465.0
CID000004917,148,485.0,105.0
CID000004917,3355,485.0,2421.0
CID000004917,5734,485.0,4166.0
CID000004917,3357,485.0,2423.0
CID000004917,3356,485.0,2422.0
CID000004917,5731,485.0,4163.0
CID000004917,10316,485.0,7606.0
CID000004917,5733,485.0,4165.0
CID000004917,5732,485.0,4164.0
CID000004917,5739,485.0,4169.0
CID000004917,3358,485.0,2424.0
CID000004917,23620,485.0,11654.0
CID000004917,5995,485.0,4359.0
CID000004917,56413,485.0,16123.0
CID000004917,1812,485.0,1350.0
CID000004917,6915,485.0,5101.0
CID000004917,4158,485.0,3017.0
CID000004917,4159,485.0,3018.0
CID000004917,11250,485.0,8359.0
CID000004917,1814,485.0,1352.0
CID000004917,8484,485.0,6072.0
CID000004917,81491,485.0,9483.0
CID000004917,83551,485.0,9766.0
CID000004917,680,485.0,518.0
CID000004917,11255,485.0,8364.0
CID000003278,2730,198.0,1923.0
CID000003278,2938,198.0,2091.0
CID000003278,10327,198.0,7615.0
CID000003278,83592,198.0,9772.0
CID000003278,57016,198.0,16302.0
CID000003278,6718,198.0,4930.0
CID000003278,2950,198.0,2100.0
CID000003278,231,198.0,167.0
CID000005978,7283,145.0,5367.0
CID000005978,51807,145.0,14781.0
CID000005978,7280,145.0,5365.0
CID000005978,113457,145.0,13846.0
CID000005978,10383,145.0,7651.0
CID000005978,10382,145.0,7650.0
CID000005978,10381,145.0,7649.0
CID000005978,28234,145.0,12991.0
CID000005978,51175,145.0,14373.0
CID000005978,51174,145.0,14372.0
CID000005978,347733,145.0,10559.0
CID000005978,84617,145.0,10204.0
CID000005978,81027,145.0,9417.0
CID000005978,112714,145.0,13735.0
CID000005978,84790,145.0,10298.0
CID000005978,10376,145.0,7646.0
CID000005978,7846,145.0,5742.0
CID000005978,4157,145.0,3016.0
CID000005978,347688,145.0,10551.0
CID000005978,7277,145.0,5363.0
CID000005978,7278,145.0,5364.0
CID000005978,27175,145.0,12784.0
CID000005978,10599,145.0,7835.0
CID000065999,1269,339.0,958.0
CID000065999,124274,339.0,16901.0
CID000065999,2849,339.0,2017.0
CID000065999,2847,339.0,2015.0
CID000065999,2844,339.0,2012.0
CID000065999,2845,339.0,2013.0
CID000065999,2842,339.0,2010.0
CID000065999,54112,339.0,14956.0
CID000065999,136,339.0,97.0
CID000065999,135,339.0,98.0
CID000065999,134,339.0,95.0
CID000065999,10692,339.0,7915.0
CID000065999,9287,339.0,6710.0
CID000065999,9283,339.0,6708.0
CID000065999,4985,339.0,3567.0
CID000065999,4987,339.0,3571.0
CID000065999,10663,339.0,7893.0
CID000065999,4988,339.0,3570.0
CID000065999,27201,339.0,12801.0
CID000065999,4889,339.0,3504.0
CID000065999,221391,339.0,11917.0
CID000065999,2850,339.0,2018.0
CID000065999,84539,339.0,10181.0
CID000065999,84634,339.0,10220.0
CID000065999,4887,339.0,3503.0
CID000065999,54329,339.0,14986.0
CID000065999,54328,339.0,14985.0
CID000065999,10886,339.0,8050.0
CID000065999,10887,339.0,8051.0
CID000065999,729230,339.0,5950.0
CID000065999,5468,339.0,3950.0
CID000065999,23566,339.0,11609.0
CID000065999,10888,339.0,8052.0
CID000065999,9170,339.0,6622.0
CID000065999,6010,339.0,4374.0
CID000065999,56923,339.0,16239.0
CID000065999,2798,339.0,1973.0
CID000065999,128674,339.0,17551.0
CID000065999,10599,339.0,7835.0
CID000065999,10803,339.0,7993.0
CID000065999,319100,339.0,16266.0
CID000065999,23596,339.0,11633.0
CID000065999,94233,339.0,13038.0
CID000065999,3274,339.0,2365.0
CID000065999,285601,339.0,11507.0
CID000065999,2827,339.0,1997.0
CID000065999,28234,339.0,12991.0
CID000065999,53831,339.0,14902.0
CID000065999,1902,339.0,1415.0
CID000065999,338557,339.0,8041.0
CID000065999,1234,339.0,937.0
CID000065999,1230,339.0,933.0
CID000065999,1813,339.0,1351.0
CID000065999,1232,339.0,935.0
CID000065999,1233,339.0,936.0
CID000065999,1238,339.0,941.0
CID000065999,2837,339.0,2006.0
CID000065999,2835,339.0,2005.0
CID000065999,2834,339.0,2004.0
CID000065999,2832,339.0,2002.0
CID000065999,2831,339.0,2001.0
CID000065999,2830,339.0,2000.0
CID000065999,344561,339.0,9643.0
CID000065999,2652,339.0,1873.0
CID000065999,3354,339.0,2420.0
CID000065999,5737,339.0,4167.0
CID000065999,1241,339.0,943.0
CID000065999,8811,339.0,6343.0
CID000065999,3351,339.0,2418.0
CID000065999,83550,339.0,9765.0
CID000065999,3350,339.0,2417.0
CID000065999,623,339.0,469.0
CID000065999,2861,339.0,2025.0
CID000065999,64106,339.0,17738.0
CID000065999,5732,339.0,4164.0
CID000065999,339403,339.0,8465.0
CID000065999,153,339.0,109.0
CID000065999,7852,339.0,5746.0
CID000065999,83873,339.0,9862.0
CID000065999,152,339.0,108.0
CID000065999,155,339.0,111.0
CID000065999,9038,339.0,6507.0
CID000065999,134864,339.0,2738.0
CID000065999,64582,339.0,17880.0
CID000065999,1636,339.0,1230.0
CID000065999,4829,339.0,3451.0
CID000065999,5540,339.0,4005.0
CID000065999,3361,339.0,2427.0
CID000065999,3362,339.0,2428.0
CID000065999,3363,339.0,2429.0
CID000065999,186,339.0,134.0
CID000065999,187,339.0,135.0
CID000065999,185,339.0,133.0
CID000065999,2587,339.0,1825.0
CID000065999,9293,339.0,6713.0
CID000065999,5021,339.0,3597.0
CID000065999,57007,339.0,16300.0
CID000065999,4986,339.0,3568.0
CID000065999,118442,339.0,14830.0
CID000065999,8477,339.0,6066.0
CID000065999,4157,339.0,3016.0
CID000065999,84109,339.0,9959.0
CID000065999,2925,339.0,2082.0
CID000065999,5956,339.0,4329.0
CID000065999,6752,339.0,4963.0
CID000065999,6753,339.0,4964.0
CID000065999,350383,339.0,10913.0
CID000065999,6751,339.0,4962.0
CID000065999,6754,339.0,4965.0
CID000065999,6755,339.0,4966.0
CID000065999,2693,339.0,1903.0
CID000065999,151,339.0,107.0
CID000065999,150,339.0,106.0
CID000065999,2862,339.0,2026.0
CID000065999,2863,339.0,2027.0
CID000065999,887,339.0,678.0
CID000065999,886,339.0,677.0
CID000065999,554,339.0,428.0
CID000065999,4886,339.0,3502.0
CID000065999,552,339.0,426.0
CID000065999,59340,339.0,16988.0
CID000065999,3062,339.0,2193.0
CID000065999,3061,339.0,2192.0
CID000065999,4923,339.0,3531.0
CID000065999,1816,339.0,1354.0
CID000065999,5729,339.0,4161.0
CID000065999,4161,339.0,3020.0
CID000065999,4160,339.0,3019.0
CID000065999,11245,339.0,8355.0
CID000065999,7201,339.0,5321.0
CID000065999,139760,339.0,6242.0
CID000065999,146,339.0,103.0
CID000065999,147,339.0,104.0
CID000065999,134391,339.0,2400.0
CID000065999,140,339.0,99.0
CID000065999,51289,339.0,14461.0
CID000065999,611,339.0,465.0
CID000065999,148,339.0,105.0
CID000065999,3355,339.0,2421.0
CID000065999,5734,339.0,4166.0
CID000065999,3357,339.0,2423.0
CID000065999,3356,339.0,2422.0
CID000065999,5731,339.0,4163.0
CID000065999,10316,339.0,7606.0
CID000065999,5733,339.0,4165.0
CID000065999,3352,339.0,2419.0
CID000065999,5739,339.0,4169.0
CID000065999,3358,339.0,2424.0
CID000065999,23620,339.0,11654.0
CID000065999,5995,339.0,4359.0
CID000065999,56413,339.0,16123.0
CID000065999,1812,339.0,1350.0
CID000065999,6915,339.0,5101.0
CID000065999,4158,339.0,3017.0
CID000065999,4159,339.0,3018.0
CID000065999,11250,339.0,8359.0
CID000065999,1814,339.0,1352.0
CID000065999,8484,339.0,6072.0
CID000065999,81491,339.0,9483.0
CID000065999,83551,339.0,9766.0
CID000065999,680,339.0,518.0
CID000065999,11255,339.0,8364.0
CID000071329,3757,291.0,2705.0
CID000002284,9568,98.0,6946.0
CID000002284,140,98.0,99.0
CID000002733,4846,408.0,3464.0
CID000002733,4842,408.0,3462.0
CID000002153,153,184.0,109.0
CID000002153,155,184.0,111.0
CID000002153,5016,184.0,3592.0
CID000002153,5032,184.0,3608.0
CID000002153,8566,184.0,6148.0
CID000002153,3274,184.0,2365.0
CID000002153,136,184.0,97.0
CID000002153,135,184.0,98.0
CID000002153,134,184.0,95.0
CID000002153,1816,184.0,1354.0
CID000002153,1812,184.0,1350.0
CID000002153,1813,184.0,1351.0
CID000002153,3363,184.0,2429.0
CID000002153,1117,184.0,860.0
CID000002153,1116,184.0,859.0
CID000002153,5028,184.0,3604.0
CID000002153,140,184.0,99.0
CID000002153,128240,184.0,17500.0
CID000002153,2925,184.0,2082.0
CID000002153,374887,184.0,13744.0
CID000002153,3356,184.0,2422.0
CID000002153,5739,184.0,4169.0
CID000002153,6010,184.0,4374.0
CID000002153,56413,184.0,16123.0
CID000002153,4829,184.0,3451.0
CID000002153,80153,184.0,9204.0
CID000002153,1241,184.0,943.0
CID000002153,56342,184.0,16114.0
CID000002153,27159,184.0,12774.0
CID000002153,680,184.0,518.0
CID000004158,151,132.0,107.0
CID000004158,150,132.0,106.0
CID000004158,152,132.0,108.0
CID000004158,348932,132.0,10700.0
CID000004158,6536,132.0,4766.0
CID000004158,6534,132.0,4764.0
CID000004158,6535,132.0,4765.0
CID000004158,6532,132.0,4762.0
CID000004158,6533,132.0,4763.0
CID000004158,6530,132.0,4760.0
CID000004158,6531,132.0,4761.0
CID000004158,6538,132.0,4767.0
CID000004158,6539,132.0,4768.0
CID000004158,55117,132.0,15433.0
CID000004158,28968,132.0,13065.0
CID000004158,388662,132.0,17277.0
CID000004158,9152,132.0,6609.0
CID000004158,54716,132.0,15136.0
CID000004158,340024,132.0,8508.0
CID000004158,6529,132.0,4759.0
CID000004158,6540,132.0,4769.0
CID000004158,11254,132.0,8363.0
CID000005454,1269,118.0,958.0
CID000005454,124274,118.0,16901.0
CID000005454,2849,118.0,2017.0
CID000005454,2847,118.0,2015.0
CID000005454,2844,118.0,2012.0
CID000005454,2845,118.0,2013.0
CID000005454,2842,118.0,2010.0
CID000005454,54112,118.0,14956.0
CID000005454,136,118.0,97.0
CID000005454,135,118.0,98.0
CID000005454,134,118.0,95.0
CID000005454,10692,118.0,7915.0
CID000005454,9287,118.0,6710.0
CID000005454,9283,118.0,6708.0
CID000005454,4985,118.0,3567.0
CID000005454,4987,118.0,3571.0
CID000005454,10663,118.0,7893.0
CID000005454,4988,118.0,3570.0
CID000005454,27201,118.0,12801.0
CID000005454,4889,118.0,3504.0
CID000005454,221391,118.0,11917.0
CID000005454,2850,118.0,2018.0
CID000005454,84539,118.0,10181.0
CID000005454,84634,118.0,10220.0
CID000005454,4887,118.0,3503.0
CID000005454,54329,118.0,14986.0
CID000005454,54328,118.0,14985.0
CID000005454,10886,118.0,8050.0
CID000005454,10887,118.0,8051.0
CID000005454,729230,118.0,5950.0
CID000005454,23566,118.0,11609.0
CID000005454,10888,118.0,8052.0
CID000005454,9170,118.0,6622.0
CID000005454,6010,118.0,4374.0
CID000005454,56923,118.0,16239.0
CID000005454,2798,118.0,1973.0
CID000005454,128674,118.0,17551.0
CID000005454,10803,118.0,7993.0
CID000005454,1128,118.0,868.0
CID000005454,1129,118.0,869.0
CID000005454,319100,118.0,16266.0
CID000005454,23596,118.0,11633.0
CID000005454,94233,118.0,13038.0
CID000005454,3274,118.0,2365.0
CID000005454,285601,118.0,11507.0
CID000005454,2827,118.0,1997.0
CID000005454,53831,118.0,14902.0
CID000005454,1902,118.0,1415.0
CID000005454,338557,118.0,8041.0
CID000005454,1234,118.0,937.0
CID000005454,1230,118.0,933.0
CID000005454,1813,118.0,1351.0
CID000005454,1232,118.0,935.0
CID000005454,1233,118.0,936.0
CID000005454,1133,118.0,873.0
CID000005454,1132,118.0,872.0
CID000005454,1131,118.0,871.0
CID000005454,1238,118.0,941.0
CID000005454,2837,118.0,2006.0
CID000005454,2835,118.0,2005.0
CID000005454,2834,118.0,2004.0
CID000005454,2832,118.0,2002.0
CID000005454,2831,118.0,2001.0
CID000005454,2830,118.0,2000.0
CID000005454,344561,118.0,9643.0
CID000005454,2652,118.0,1873.0
CID000005454,3354,118.0,2420.0
CID000005454,5737,118.0,4167.0
CID000005454,1241,118.0,943.0
CID000005454,8811,118.0,6343.0
CID000005454,3351,118.0,2418.0
CID000005454,83550,118.0,9765.0
CID000005454,3350,118.0,2417.0
CID000005454,623,118.0,469.0
CID000005454,2861,118.0,2025.0
CID000005454,64106,118.0,17738.0
CID000005454,3352,118.0,2419.0
CID000005454,339403,118.0,8465.0
CID000005454,153,118.0,109.0
CID000005454,7852,118.0,5746.0
CID000005454,3269,118.0,2361.0
CID000005454,83873,118.0,9862.0
CID000005454,152,118.0,108.0
CID000005454,155,118.0,111.0
CID000005454,9038,118.0,6507.0
CID000005454,134864,118.0,2738.0
CID000005454,64582,118.0,17880.0
CID000005454,4829,118.0,3451.0
CID000005454,5540,118.0,4005.0
CID000005454,3361,118.0,2427.0
CID000005454,3362,118.0,2428.0
CID000005454,3363,118.0,2429.0
CID000005454,186,118.0,134.0
CID000005454,187,118.0,135.0
CID000005454,185,118.0,133.0
CID000005454,2587,118.0,1825.0
CID000005454,9293,118.0,6713.0
CID000005454,5021,118.0,3597.0
CID000005454,57007,118.0,16300.0
CID000005454,4986,118.0,3568.0
CID000005454,118442,118.0,14830.0
CID000005454,8477,118.0,6066.0
CID000005454,4157,118.0,3016.0
CID000005454,84109,118.0,9959.0
CID000005454,2925,118.0,2082.0
CID000005454,5956,118.0,4329.0
CID000005454,6752,118.0,4963.0
CID000005454,6753,118.0,4964.0
CID000005454,350383,118.0,10913.0
CID000005454,6751,118.0,4962.0
CID000005454,6754,118.0,4965.0
CID000005454,6755,118.0,4966.0
CID000005454,2693,118.0,1903.0
CID000005454,151,118.0,107.0
CID000005454,150,118.0,106.0
CID000005454,2862,118.0,2026.0
CID000005454,2863,118.0,2027.0
CID000005454,887,118.0,678.0
CID000005454,886,118.0,677.0
CID000005454,554,118.0,428.0
CID000005454,4886,118.0,3502.0
CID000005454,552,118.0,426.0
CID000005454,59340,118.0,16988.0
CID000005454,3062,118.0,2193.0
CID000005454,3061,118.0,2192.0
CID000005454,4923,118.0,3531.0
CID000005454,1816,118.0,1354.0
CID000005454,5729,118.0,4161.0
CID000005454,4161,118.0,3020.0
CID000005454,4160,118.0,3019.0
CID000005454,11245,118.0,8355.0
CID000005454,7201,118.0,5321.0
CID000005454,139760,118.0,6242.0
CID000005454,146,118.0,103.0
CID000005454,147,118.0,104.0
CID000005454,134391,118.0,2400.0
CID000005454,140,118.0,99.0
CID000005454,51289,118.0,14461.0
CID000005454,611,118.0,465.0
CID000005454,148,118.0,105.0
CID000005454,3355,118.0,2421.0
CID000005454,5734,118.0,4166.0
CID000005454,3357,118.0,2423.0
CID000005454,3356,118.0,2422.0
CID000005454,5731,118.0,4163.0
CID000005454,10316,118.0,7606.0
CID000005454,5733,118.0,4165.0
CID000005454,5732,118.0,4164.0
CID000005454,5739,118.0,4169.0
CID000005454,3358,118.0,2424.0
CID000005454,23620,118.0,11654.0
CID000005454,5995,118.0,4359.0
CID000005454,56413,118.0,16123.0
CID000005454,1812,118.0,1350.0
CID000005454,6915,118.0,5101.0
CID000005454,4158,118.0,3017.0
CID000005454,4159,118.0,3018.0
CID000005454,11250,118.0,8359.0
CID000005454,1814,118.0,1352.0
CID000005454,8484,118.0,6072.0
CID000005454,81491,118.0,9483.0
CID000005454,83551,118.0,9766.0
CID000005454,680,118.0,518.0
CID000005454,11255,118.0,8364.0
CID000004736,1269,117.0,958.0
CID000004736,124274,117.0,16901.0
CID000004736,2849,117.0,2017.0
CID000004736,2847,117.0,2015.0
CID000004736,2844,117.0,2012.0
CID000004736,2845,117.0,2013.0
CID000004736,2842,117.0,2010.0
CID000004736,54112,117.0,14956.0
CID000004736,136,117.0,97.0
CID000004736,135,117.0,98.0
CID000004736,134,117.0,95.0
CID000004736,10692,117.0,7915.0
CID000004736,9287,117.0,6710.0
CID000004736,9283,117.0,6708.0
CID000004736,4985,117.0,3567.0
CID000004736,4987,117.0,3571.0
CID000004736,10663,117.0,7893.0
CID000004736,4988,117.0,3570.0
CID000004736,27201,117.0,12801.0
CID000004736,285242,117.0,11180.0
CID000004736,4889,117.0,3504.0
CID000004736,221391,117.0,11917.0
CID000004736,2850,117.0,2018.0
CID000004736,84539,117.0,10181.0
CID000004736,84634,117.0,10220.0
CID000004736,4887,117.0,3503.0
CID000004736,54329,117.0,14986.0
CID000004736,54328,117.0,14985.0
CID000004736,10886,117.0,8050.0
CID000004736,10887,117.0,8051.0
CID000004736,729230,117.0,5950.0
CID000004736,9177,117.0,6626.0
CID000004736,23566,117.0,11609.0
CID000004736,10888,117.0,8052.0
CID000004736,9170,117.0,6622.0
CID000004736,6010,117.0,4374.0
CID000004736,56923,117.0,16239.0
CID000004736,2798,117.0,1973.0
CID000004736,128674,117.0,17551.0
CID000004736,10803,117.0,7993.0
CID000004736,319100,117.0,16266.0
CID000004736,23596,117.0,11633.0
CID000004736,94233,117.0,13038.0
CID000004736,3274,117.0,2365.0
CID000004736,285601,117.0,11507.0
CID000004736,2827,117.0,1997.0
CID000004736,53831,117.0,14902.0
CID000004736,1902,117.0,1415.0
CID000004736,338557,117.0,8041.0
CID000004736,1234,117.0,937.0
CID000004736,1230,117.0,933.0
CID000004736,1813,117.0,1351.0
CID000004736,1232,117.0,935.0
CID000004736,1233,117.0,936.0
CID000004736,170572,117.0,13597.0
CID000004736,1238,117.0,941.0
CID000004736,2837,117.0,2006.0
CID000004736,2835,117.0,2005.0
CID000004736,2834,117.0,2004.0
CID000004736,2832,117.0,2002.0
CID000004736,2831,117.0,2001.0
CID000004736,2830,117.0,2000.0
CID000004736,344561,117.0,9643.0
CID000004736,2652,117.0,1873.0
CID000004736,3354,117.0,2420.0
CID000004736,5737,117.0,4167.0
CID000004736,1241,117.0,943.0
CID000004736,8811,117.0,6343.0
CID000004736,3351,117.0,2418.0
CID000004736,83550,117.0,9765.0
CID000004736,3350,117.0,2417.0
CID000004736,623,117.0,469.0
CID000004736,2861,117.0,2025.0
CID000004736,64106,117.0,17738.0
CID000004736,3352,117.0,2419.0
CID000004736,339403,117.0,8465.0
CID000004736,153,117.0,109.0
CID000004736,7852,117.0,5746.0
CID000004736,83873,117.0,9862.0
CID000004736,152,117.0,108.0
CID000004736,155,117.0,111.0
CID000004736,9038,117.0,6507.0
CID000004736,134864,117.0,2738.0
CID000004736,64582,117.0,17880.0
CID000004736,4829,117.0,3451.0
CID000004736,3359,117.0,2430.0
CID000004736,5540,117.0,4005.0
CID000004736,3361,117.0,2427.0
CID000004736,3362,117.0,2428.0
CID000004736,3363,117.0,2429.0
CID000004736,186,117.0,134.0
CID000004736,187,117.0,135.0
CID000004736,185,117.0,133.0
CID000004736,2587,117.0,1825.0
CID000004736,9293,117.0,6713.0
CID000004736,5021,117.0,3597.0
CID000004736,57007,117.0,16300.0
CID000004736,4986,117.0,3568.0
CID000004736,118442,117.0,14830.0
CID000004736,8477,117.0,6066.0
CID000004736,4157,117.0,3016.0
CID000004736,84109,117.0,9959.0
CID000004736,2925,117.0,2082.0
CID000004736,5956,117.0,4329.0
CID000004736,6752,117.0,4963.0
CID000004736,6753,117.0,4964.0
CID000004736,350383,117.0,10913.0
CID000004736,6751,117.0,4962.0
CID000004736,6754,117.0,4965.0
CID000004736,6755,117.0,4966.0
CID000004736,2693,117.0,1903.0
CID000004736,151,117.0,107.0
CID000004736,150,117.0,106.0
CID000004736,2862,117.0,2026.0
CID000004736,2863,117.0,2027.0
CID000004736,887,117.0,678.0
CID000004736,886,117.0,677.0
CID000004736,554,117.0,428.0
CID000004736,4886,117.0,3502.0
CID000004736,552,117.0,426.0
CID000004736,59340,117.0,16988.0
CID000004736,3062,117.0,2193.0
CID000004736,3061,117.0,2192.0
CID000004736,4923,117.0,3531.0
CID000004736,1816,117.0,1354.0
CID000004736,5729,117.0,4161.0
CID000004736,4161,117.0,3020.0
CID000004736,4160,117.0,3019.0
CID000004736,11245,117.0,8355.0
CID000004736,7201,117.0,5321.0
CID000004736,139760,117.0,6242.0
CID000004736,146,117.0,103.0
CID000004736,147,117.0,104.0
CID000004736,134391,117.0,2400.0
CID000004736,140,117.0,99.0
CID000004736,51289,117.0,14461.0
CID000004736,611,117.0,465.0
CID000004736,148,117.0,105.0
CID000004736,3355,117.0,2421.0
CID000004736,5734,117.0,4166.0
CID000004736,3357,117.0,2423.0
CID000004736,3356,117.0,2422.0
CID000004736,5731,117.0,4163.0
CID000004736,10316,117.0,7606.0
CID000004736,5733,117.0,4165.0
CID000004736,5732,117.0,4164.0
CID000004736,200909,117.0,3122.0
CID000004736,5739,117.0,4169.0
CID000004736,3358,117.0,2424.0
CID000004736,23620,117.0,11654.0
CID000004736,5995,117.0,4359.0
CID000004736,56413,117.0,16123.0
CID000004736,1812,117.0,1350.0
CID000004736,6915,117.0,5101.0
CID000004736,4158,117.0,3017.0
CID000004736,4159,117.0,3018.0
CID000004736,11250,117.0,8359.0
CID000004736,1814,117.0,1352.0
CID000004736,8484,117.0,6072.0
CID000004736,81491,117.0,9483.0
CID000004736,83551,117.0,9766.0
CID000004736,680,117.0,518.0
CID000004736,11255,117.0,8364.0
