,STITCH,Gene
14902,CID000004828,1241
14903,CID000004828,8811
14904,CID000004828,3351
14905,CID000004828,83550
14906,CID000004828,3350
14907,CID000004828,623
14908,CID000004828,2861
14909,CID000004828,64106
14910,CID000004828,3352
14911,CID000004828,339403
14912,CID000004828,153
14913,CID000004828,7852
14914,CID000004828,83873
14915,CID000004828,152
14916,CID000004828,155
14917,CID000004828,9038
14918,CID000004828,134864
14919,CID000004828,64582
14920,CID000004828,4829
14921,CID000004828,3359
14922,CID000004828,5540
14923,CID000004828,3361
14924,CID000004828,3362
14925,CID000004828,3363
14926,CID000004828,186
14927,CID000004828,187
14928,CID000004828,185
14929,CID000004828,2587
14930,CID000004828,9293
14931,CID000004828,5021
14932,CID000004828,57007
14933,CID000004828,4986
14934,CID000004828,118442
14935,CID000004828,8477
14936,CID000004828,4157
14937,CID000004828,84109
14938,CID000004828,2925
14939,CID000004828,5956
14940,CID000004828,6752
14941,CID000004828,6753
14942,CID000004828,350383
14943,CID000004828,6751
14944,CID000004828,6754
14945,CID000004828,6755
14946,CID000004828,2693
14947,CID000004828,151
14948,CID000004828,150
14949,CID000004828,2862
14950,CID000004828,2863
14951,CID000004828,887
14952,CID000004828,886
14953,CID000004828,554
14954,CID000004828,4886
14955,CID000004828,552
14956,CID000004828,59340
14957,CID000004828,3062
14958,CID000004828,3061
14959,CID000004828,4923
14960,CID000004828,1816
14961,CID000004828,5729
14962,CID000004828,4161
14963,CID000004828,4160
14964,CID000004828,11245
14965,CID000004828,7201
14966,CID000004828,139760
14967,CID000004828,146
14968,CID000004828,147
14969,CID000004828,134391
14970,CID000004828,140
14971,CID000004828,51289
14972,CID000004828,611
14973,CID000004828,148
14974,CID000004828,3355
14975,CID000004828,5734
14976,CID000004828,3357
14977,CID000004828,3356
14978,CID000004828,5731
14979,CID000004828,10316
14980,CID000004828,5733
14981,CID000004828,5732
14982,CID000004828,5739
14983,CID000004828,3358
14984,CID000004828,23620
14985,CID000004828,5995
14986,CID000004828,56413
14987,CID000004828,1812
14988,CID000004828,6915
14989,CID000004828,4158
14990,CID000004828,4159
14991,CID000004828,11250
14992,CID000004828,1814
14993,CID000004828,8484
14994,CID000004828,81491
14995,CID000004828,83551
14996,CID000004828,680
14997,CID000004828,11255
14998,CID000004601,1128
14999,CID000004601,150
15000,CID000004601,151
15001,CID000004601,1129
15002,CID000004601,1133
15003,CID000004601,1132
15004,CID000004601,1131
15005,CID000004601,3757
15006,CID000004601,1565
15007,CID000004601,3356
15008,CID000004601,6532
15009,CID000004601,3362
15010,CID000004601,6530
15011,CID000004601,3269
15012,CID000004601,3358
15013,CID000002520,1269
15014,CID000002520,124274
15015,CID000002520,2849
15016,CID000002520,2847
15017,CID000002520,2844
15018,CID000002520,2845
15019,CID000002520,2842
15020,CID000002520,54112
15021,CID000002520,136
15022,CID000002520,135
15023,CID000002520,134
15024,CID000002520,10692
15025,CID000002520,118442
15026,CID000002520,9287
15027,CID000002520,9283
15028,CID000002520,4985
15029,CID000002520,4987
15030,CID000002520,10663
15031,CID000002520,4988
15032,CID000002520,27201
15033,CID000002520,6328
15034,CID000002520,4889
15035,CID000002520,221391
15036,CID000002520,2850
15037,CID000002520,84539
15038,CID000002520,84634
15039,CID000002520,4887
15040,CID000002520,54329
15041,CID000002520,54328
15042,CID000002520,10886
15043,CID000002520,10887
15044,CID000002520,729230
15045,CID000002520,23566
15046,CID000002520,10888
15047,CID000002520,9170
15048,CID000002520,6010
15049,CID000002520,117144
15050,CID000002520,1558
15051,CID000002520,56923
15052,CID000002520,259232
15053,CID000002520,2798
15054,CID000002520,128674
15055,CID000002520,134391
15056,CID000002520,10803
15057,CID000002520,146
15058,CID000002520,319100
15059,CID000002520,23596
15060,CID000002520,774
15061,CID000002520,706
15062,CID000002520,94233
15063,CID000002520,3274
15064,CID000002520,285601
15065,CID000002520,2827
15066,CID000002520,53831
15067,CID000002520,222642
15068,CID000002520,1902
15069,CID000002520,338557
15070,CID000002520,11280
15071,CID000002520,1234
15072,CID000002520,6580
15073,CID000002520,1230
15074,CID000002520,1813
15075,CID000002520,1232
15076,CID000002520,1233
15077,CID000002520,1238
15078,CID000002520,2837
15079,CID000002520,2835
15080,CID000002520,2834
15081,CID000002520,2832
15082,CID000002520,2831
15083,CID000002520,2830
15084,CID000002520,344561
15085,CID000002520,2652
15086,CID000002520,5734
15087,CID000002520,5244
15088,CID000002520,5737
15089,CID000002520,5243
15090,CID000002520,1241
15091,CID000002520,8811
15092,CID000002520,3351
15093,CID000002520,83550
15094,CID000002520,83551
15095,CID000002520,623
15096,CID000002520,2861
15097,CID000002520,64106
15098,CID000002520,3352
15099,CID000002520,339403
15100,CID000002520,153
15101,CID000002520,3757
15102,CID000002520,7852
15103,CID000002520,83873
15104,CID000002520,152
15105,CID000002520,6532
15106,CID000002520,155
15107,CID000002520,9038
15108,CID000002520,134864
15109,CID000002520,64582
15110,CID000002520,4829
15111,CID000002520,5540
15112,CID000002520,3361
15113,CID000002520,3362
15114,CID000002520,3363
15115,CID000002520,186
15116,CID000002520,187
15117,CID000002520,185
15118,CID000002520,2587
15119,CID000002520,9293
15120,CID000002520,5021
15121,CID000002520,57007
15122,CID000002520,4986
15123,CID000002520,10316
15124,CID000002520,8477
15125,CID000002520,4157
15126,CID000002520,84109
15127,CID000002520,340273
15128,CID000002520,2925
15129,CID000002520,5956
15130,CID000002520,6752
15131,CID000002520,6753
15132,CID000002520,350383
15133,CID000002520,6751
15134,CID000002520,6754
15135,CID000002520,6755
15136,CID000002520,2693
15137,CID000002520,151
15138,CID000002520,150
15139,CID000002520,2862
15140,CID000002520,2863
15141,CID000002520,887
15142,CID000002520,886
15143,CID000002520,554
15144,CID000002520,4886
15145,CID000002520,552
15146,CID000002520,59340
15147,CID000002520,3062
15148,CID000002520,3061
15149,CID000002520,3738
15150,CID000002520,4923
15151,CID000002520,1816
15152,CID000002520,5729
15153,CID000002520,4161
15154,CID000002520,4160
15155,CID000002520,11245
15156,CID000002520,7201
15157,CID000002520,139760
15158,CID000002520,775
15159,CID000002520,147
15160,CID000002520,776
15161,CID000002520,773
15162,CID000002520,51289
15163,CID000002520,611
15164,CID000002520,779
15165,CID000002520,778
15166,CID000002520,148
15167,CID000002520,3355
15168,CID000002520,3354
15169,CID000002520,3357
15170,CID000002520,3356
15171,CID000002520,5731
15172,CID000002520,3350
15173,CID000002520,5733
15174,CID000002520,5732
15175,CID000002520,5739
15176,CID000002520,3358
15177,CID000002520,23620
15178,CID000002520,5995
15179,CID000002520,56413
15180,CID000002520,1812
15181,CID000002520,6915
15182,CID000002520,4158
15183,CID000002520,4159
15184,CID000002520,11250
15185,CID000002520,680
15186,CID000002520,6334
15187,CID000002520,8913
15188,CID000002520,6336
15189,CID000002520,1814
15190,CID000002520,8484
15191,CID000002520,6331
15192,CID000002520,81491
15193,CID000002520,8647
15194,CID000002520,1576
15195,CID000002520,11255
15196,CID000060795,1140
15197,CID000060795,1141
15198,CID000060795,124274
15199,CID000060795,2849
15200,CID000060795,2847
15201,CID000060795,2844
15202,CID000060795,2845
15203,CID000060795,2842
15204,CID000060795,1269
15205,CID000060795,54112
15206,CID000060795,136
15207,CID000060795,135
15208,CID000060795,134
15209,CID000060795,10692
15210,CID000060795,118442
15211,CID000060795,9287
15212,CID000060795,9283
15213,CID000060795,4985
15214,CID000060795,4987
15215,CID000060795,10663
15216,CID000060795,4988
15217,CID000060795,27201
15218,CID000060795,285242
15219,CID000060795,4889
15220,CID000060795,221391
15221,CID000060795,2850
15222,CID000060795,84539
15223,CID000060795,84634
15224,CID000060795,4887
15225,CID000060795,54329
15226,CID000060795,54328
15227,CID000060795,10886
15228,CID000060795,10887
15229,CID000060795,729230
15230,CID000060795,9177
15231,CID000060795,23566
15232,CID000060795,10888
15233,CID000060795,9170
15234,CID000060795,6010
15235,CID000060795,56923
15236,CID000060795,2798
15237,CID000060795,128674
15238,CID000060795,10803
15239,CID000060795,1128
15240,CID000060795,1129
15241,CID000060795,319100
15242,CID000060795,23596
15243,CID000060795,94233
15244,CID000060795,3274
15245,CID000060795,285601
15246,CID000060795,2827
15247,CID000060795,53831
15248,CID000060795,1902
15249,CID000060795,338557
15250,CID000060795,1234
15251,CID000060795,1230
15252,CID000060795,1813
15253,CID000060795,1232
15254,CID000060795,1233
15255,CID000060795,170572
15256,CID000060795,1132
15257,CID000060795,1131
15258,CID000060795,1238
15259,CID000060795,1134
15260,CID000060795,2837
15261,CID000060795,2835
15262,CID000060795,2834
15263,CID000060795,2832
15264,CID000060795,2831
15265,CID000060795,2830
15266,CID000060795,344561
15267,CID000060795,2652
15268,CID000060795,5734
15269,CID000060795,5737
15270,CID000060795,5243
15271,CID000060795,1241
15272,CID000060795,8811
15273,CID000060795,3351
15274,CID000060795,83550
15275,CID000060795,83551
15276,CID000060795,623
15277,CID000060795,2861
15278,CID000060795,64106
15279,CID000060795,3352
15280,CID000060795,339403
15281,CID000060795,153
15282,CID000060795,3757
15283,CID000060795,7852
15284,CID000060795,3269
15285,CID000060795,83873
15286,CID000060795,152
15287,CID000060795,6532
15288,CID000060795,6530
15289,CID000060795,6531
15290,CID000060795,155
15291,CID000060795,9038
15292,CID000060795,134864
15293,CID000060795,64582
15294,CID000060795,4829
15295,CID000060795,3359
15296,CID000060795,5540
15297,CID000060795,3361
15298,CID000060795,3362
15299,CID000060795,3363
15300,CID000060795,186
15301,CID000060795,187
15302,CID000060795,185
15303,CID000060795,2587
15304,CID000060795,9293
15305,CID000060795,5021
15306,CID000060795,57007
15307,CID000060795,4986
15308,CID000060795,10316
15309,CID000060795,8477
15310,CID000060795,4157
15311,CID000060795,84109
15312,CID000060795,2925
15313,CID000060795,5956
15314,CID000060795,6752
15315,CID000060795,6753
15316,CID000060795,350383
15317,CID000060795,6751
15318,CID000060795,6754
15319,CID000060795,6755
15320,CID000060795,2693
15321,CID000060795,151
15322,CID000060795,150
15323,CID000060795,2862
15324,CID000060795,2863
15325,CID000060795,887
15326,CID000060795,886
15327,CID000060795,554
15328,CID000060795,4886
15329,CID000060795,552
15330,CID000060795,59340
15331,CID000060795,3062
15332,CID000060795,3061
15333,CID000060795,4923
15334,CID000060795,1816
15335,CID000060795,5729
15336,CID000060795,4161
15337,CID000060795,4160
15338,CID000060795,11245
15339,CID000060795,7201
15340,CID000060795,139760
15341,CID000060795,146
15342,CID000060795,147
15343,CID000060795,134391
15344,CID000060795,140
15345,CID000060795,51289
15346,CID000060795,611
15347,CID000060795,1133
15348,CID000060795,148
15349,CID000060795,3355
15350,CID000060795,3354
15351,CID000060795,3357
15352,CID000060795,3356
15353,CID000060795,5731
15354,CID000060795,3350
15355,CID000060795,5733
15356,CID000060795,5732
15357,CID000060795,200909
15358,CID000060795,5739
15359,CID000060795,3358
15360,CID000060795,23620
15361,CID000060795,5995
15362,CID000060795,56413
15363,CID000060795,1812
15364,CID000060795,6915
15365,CID000060795,4158
15366,CID000060795,4159
15367,CID000060795,11250
15368,CID000060795,1814
15369,CID000060795,8484
15370,CID000060795,81491
15371,CID000060795,680
15372,CID000060795,11255
15373,CID000041693,1269
15374,CID000041693,124274
15375,CID000041693,2849
15376,CID000041693,2847
15377,CID000041693,2844
15378,CID000041693,2845
15379,CID000041693,2842
15380,CID000041693,54112
15381,CID000041693,136
15382,CID000041693,135
15383,CID000041693,134
15384,CID000041693,10692
15385,CID000041693,9287
15386,CID000041693,9283
15387,CID000041693,4985
15388,CID000041693,4987
15389,CID000041693,10663
15390,CID000041693,4988
15391,CID000041693,27201
15392,CID000041693,4889
15393,CID000041693,221391
15394,CID000041693,2850
15395,CID000041693,84539
15396,CID000041693,84634
15397,CID000041693,4887
15398,CID000041693,54329
15399,CID000041693,54328
15400,CID000041693,10886
15401,CID000041693,10887
15402,CID000041693,729230
15403,CID000041693,23566
15404,CID000041693,10888
15405,CID000041693,9170
15406,CID000041693,6010
15407,CID000041693,56923
15408,CID000041693,2798
15409,CID000041693,128674
15410,CID000041693,10803
15411,CID000041693,319100
15412,CID000041693,23596
15413,CID000041693,94233
15414,CID000041693,3274
15415,CID000041693,285601
15416,CID000041693,2827
15417,CID000041693,53831
15418,CID000041693,1902
15419,CID000041693,338557
15420,CID000041693,1234
15421,CID000041693,1230
15422,CID000041693,1813
15423,CID000041693,1232
15424,CID000041693,1233
15425,CID000041693,1238
15426,CID000041693,2837
15427,CID000041693,2835
15428,CID000041693,2834
15429,CID000041693,2832
15430,CID000041693,2831
15431,CID000041693,2830
15432,CID000041693,344561
15433,CID000041693,2652
15434,CID000041693,3354
15435,CID000041693,5737
15436,CID000041693,1241
15437,CID000041693,8811
15438,CID000041693,3351
15439,CID000041693,83550
15440,CID000041693,3350
15441,CID000041693,623
15442,CID000041693,2861
15443,CID000041693,64106
15444,CID000041693,3352
15445,CID000041693,339403
15446,CID000041693,153
15447,CID000041693,7852
15448,CID000041693,83873
15449,CID000041693,152
15450,CID000041693,155
15451,CID000041693,9038
15452,CID000041693,134864
15453,CID000041693,64582
15454,CID000041693,4829
15455,CID000041693,5540
15456,CID000041693,3361
15457,CID000041693,3362
15458,CID000041693,3363
15459,CID000041693,186
15460,CID000041693,187
15461,CID000041693,185
15462,CID000041693,2587
15463,CID000041693,9293
15464,CID000041693,5021
15465,CID000041693,57007
15466,CID000041693,4986
15467,CID000041693,118442
15468,CID000041693,8477
15469,CID000041693,4157
15470,CID000041693,84109
15471,CID000041693,5346
15472,CID000041693,2925
15473,CID000041693,5956
15474,CID000041693,6752
15475,CID000041693,6753
15476,CID000041693,350383
15477,CID000041693,6751
15478,CID000041693,6754
15479,CID000041693,6755
15480,CID000041693,2693
15481,CID000041693,151
15482,CID000041693,150
15483,CID000041693,2862
15484,CID000041693,2863
15485,CID000041693,887
15486,CID000041693,886
15487,CID000041693,554
15488,CID000041693,4886
15489,CID000041693,552
15490,CID000041693,59340
15491,CID000041693,3062
15492,CID000041693,3061
15493,CID000041693,4923
15494,CID000041693,1816
15495,CID000041693,5729
15496,CID000041693,4161
15497,CID000041693,4160
15498,CID000041693,11245
15499,CID000041693,7201
15500,CID000041693,139760
15501,CID000041693,146
15502,CID000041693,147
15503,CID000041693,134391
15504,CID000041693,140
15505,CID000041693,51289
15506,CID000041693,611
15507,CID000041693,148
15508,CID000041693,3355
15509,CID000041693,5734
15510,CID000041693,3357
15511,CID000041693,3356
15512,CID000041693,5731
15513,CID000041693,10316
15514,CID000041693,5733
15515,CID000041693,5732
15516,CID000041693,5739
15517,CID000041693,3358
15518,CID000041693,23620
15519,CID000041693,5995
15520,CID000041693,56413
15521,CID000041693,1812
15522,CID000041693,6915
15523,CID000041693,4158
15524,CID000041693,4159
15525,CID000041693,11250
15526,CID000041693,1814
15527,CID000041693,8484
15528,CID000041693,81491
15529,CID000041693,83551
15530,CID000041693,680
15531,CID000041693,11255
15532,CID000002092,1269
15533,CID000002092,124274
15534,CID000002092,2849
15535,CID000002092,2847
15536,CID000002092,2844
15537,CID000002092,2845
15538,CID000002092,2842
15539,CID000002092,54112
15540,CID000002092,136
15541,CID000002092,135
15542,CID000002092,134
15543,CID000002092,10692
15544,CID000002092,9287
15545,CID000002092,9283
15546,CID000002092,4985
15547,CID000002092,4987
15548,CID000002092,10663
15549,CID000002092,4988
15550,CID000002092,27201
15551,CID000002092,4889
15552,CID000002092,221391
15553,CID000002092,2850
15554,CID000002092,84539
15555,CID000002092,84634
15556,CID000002092,4887
15557,CID000002092,54329
15558,CID000002092,54328
15559,CID000002092,10886
15560,CID000002092,10887
15561,CID000002092,729230
15562,CID000002092,23566
15563,CID000002092,10888
15564,CID000002092,9170
15565,CID000002092,6010
15566,CID000002092,56923
15567,CID000002092,2798
15568,CID000002092,128674
15569,CID000002092,10803
15570,CID000002092,319100
15571,CID000002092,23596
15572,CID000002092,94233
15573,CID000002092,3274
15574,CID000002092,285601
15575,CID000002092,2827
15576,CID000002092,53831
15577,CID000002092,1902
15578,CID000002092,338557
15579,CID000002092,1234
15580,CID000002092,1230
